path	title	document_type	declared_status	authority_level	last_modified_commit	last_modified_time	purpose	main_claims	implementation_claims	references	conflicts	duplicates	staleness	recommended_action	actual_action	target_path	verification_status
docs/constitution/04-Data-Constitution.md	The Constitution of Market Regime Alpha	CONSTITUTION	Foundational / Normative  	Project-wide data eligibility, point-in-time correctness, provenance, dataset identity, quality, revision, access, and data-governance rules  	a5f4ddae970cf4d137d5c2c9ee9978f8fcd5b81d	2026-07-14T23:33:44+08:00	Volume V — Data Constitution	"[""The Constitution of Market Regime Alpha"", ""Volume V — Data Constitution"", ""0. Purpose"", ""1. Constitutional Position of Data"", ""1.1 Data is part of the research claim"", ""1.2 Data validity is claim-relative"", ""1.3 Data convenience has no constitutional authority"", ""2. The Data Authority Model"", ""2.1 Provider"", ""2.2 Source Artifact"", ""2.3 Adapter / Ingestion"", ""2.4 Normalized Observation"", ""2.5 Canonical Point-in-Time Data"", ""2.6 Dataset"", ""2.7 Research Role""]"	"[""- a current industry classification was backfilled into the past;"", ""- current repository data posture during refoundation."", ""The more complete statement is:"", ""- a hand-curated industry map may be useful for a current dashboard;"", ""- available on the current machine;"", ""The current `a_share_bars.py` capability is an example of valuable normalization and provider abstraction."", ""Current Display View"", ""The current repository's `formal_dataset_builder.py` is a useful existing implementation pattern:"", ""Its current MVP constraints such as a small symbol count or limited calendar span are **implementation-stage scope constraints**, not eternal constitutional requirements."", ""## 4.2 Historical truth and current truth are different objects"", ""Current State"", ""Examples of prohibited backfill by current truth:"", ""- current theme membership copied backward without an as-of rule."", ""The time after which an observation is considered complete under the data contract."", ""- the current wall clock is later than the bar."", ""A current-session dashboard may intentionally display partial bars."", ""A complete manifest may describe a poor dataset accurately."", ""- synthesize a missing historical industry map from current classification;"", ""The system must not silently select whichever value is most convenient for the current experiment."", ""Current Back-Adjusted Display View"", ""A historical research join must not assume that a current ticker string alone uniquely identifies all historical semantics."", ""## 16.1 Sidecars must be historical facts, not current-state guesses"", ""Historical sector research should not silently use current industry membership."", ""Historical ETF or index exposure research must not use current constituent lists unless the claim explicitly concerns current composition."", ""The current Legacy system contains capital-flow-like estimates derived from price and volume."", ""The latest restated value may be valid for current analysis."", ""The current Legacy pattern where price or moving-average behavior modifies a field named `fundamental_score` is not a valid data-family contract."", ""The current repository's `write_rehearsal_dataset_artifact()` pattern is directionally correct because it refuses accidental overwrite and marks rehearsal-only status."", ""# 27. Current Repository Data Posture"", ""This Constitution is informed by the project's current data-source capability audit and existing implementation.""]"	[]	See Conflict-Register.md	NONE_EXACT	REVIEWED_CURRENT	KEEP	KEEP_OR_REWRITE	docs/constitution/04-Data-Constitution.md	VERIFIED
docs/constitution/05-Factor-Constitution.md	The Constitution of Market Regime Alpha	CONSTITUTION	Foundational / Normative  	Project-wide feature and factor identity, lineage, information-family, transformation, normalization, redundancy, composition, research-use and promotion rules  	4f998a21c7822e493007a0ea57c187f3a3b6f659	2026-07-14T23:51:13+08:00	Volume VI — Factor Constitution	"[""The Constitution of Market Regime Alpha"", ""Volume VI — Factor Constitution"", ""0. Purpose"", ""1. Constitutional Position of Features and Factors"", ""1.1 A named indicator is not automatically a factor"", ""1.2 A factor is a research claim about information"", ""1.3 Feature usefulness and factor authority are different"", ""2. Canonical Information Object Model"", ""2.1 Raw Observation"", ""2.2 Primitive Feature"", ""2.3 Derived Feature"", ""2.4 Descriptor"", ""2.5 State"", ""2.6 Factor Candidate"", ""2.7 Predictive Factor""]"	"[""The current repository contains many useful research ideas, including:"", ""What is its current research status?"", ""- whether the current bar is included;"", ""- whether the current bar is finalized;"", ""is incomplete as a formal definition unless the project also knows whether the current decision bar is included and final."", ""The current MACD research already demonstrates an important pattern:"", ""Candidate Discovery is the current first strategic priority."", ""- current-bar inclusion;"", ""The current legacy capital-flow implementation contains a useful idea: it records whether the source is real money-flow data or an OHLCV proxy."", ""Current-Bar Inclusion"", ""The current project infrastructure for comparing score-only, policy-only and full use is a valuable research pattern to preserve and generalize."", ""The current Tuishen-inspired volume-price implementation computes several subscores from overlapping recent bars."", ""The current legacy `attention.py` estimates attention from:"", ""The current legacy certainty construct combines:"", ""The current legacy sell-pressure estimator uses recent price and amount structure to estimate:"", ""- deterministic current setup classification;"", ""If historical outcomes influence the current score, the learned memory artifact becomes part of the model and must obey sample isolation."", ""The current legacy `_dynamic_fundamental_score()` modifies a fundamental-named score using:"", ""- current holding cost;"", ""# 32. Current Legacy Factor Audit"", ""This Constitution is informed by the current repository."", ""**Current value:** explicit weighted scoring and technical-score diagnostics."", ""**Current value:** interpretable decomposition of return, amount and volume behavior."", ""**Current value:** integrates several research ideas into one interpretable composite."", ""**Current value:** quantifies resistance, turnover-position proxies and volume-stalling structure."", ""**Current value:** explicitly distinguishes observed flow-like fields from OHLCV fallback and records `source_type`."", ""**Current value:** decomposes volume-price structure into interpretable subcomponents and explicitly states that it is not real order-flow evidence."", ""**Current value:** explicit algorithm versioning, data-readiness semantics, score-use diagnostics and policy-use counterfactuals."", ""**Current value:** attempts to adapt position posture to market evidence while formal fundamentals are incomplete."", ""**Current value:** integrated repository of many useful research constructs.""]"	[]	See Conflict-Register.md	NONE_EXACT	REVIEWED_CURRENT	KEEP	KEEP_OR_REWRITE	docs/constitution/05-Factor-Constitution.md	VERIFIED
docs/constitution/06-Strategy-Constitution.md	The Constitution of Market Regime Alpha	CONSTITUTION	Foundational / Normative  	Project-wide strategy identity, decision-policy, Candidate, Entry, Position Lifecycle, Exit, strategy-state, position-proposal, risk, composition and decision-authority rules  	4bc5fcdaa4eeae3e4c8c244a83395b5159210806	2026-07-15T00:16:33+08:00	Volume VII — Strategy Constitution	"[""The Constitution of Market Regime Alpha"", ""Volume VII — Strategy Constitution"", ""0. Purpose"", ""1. Constitutional Position of Strategy"", ""1.1 A strategy is a policy, not the whole system"", ""1.2 Strategy authority is scope-specific"", ""1.3 The platform is strategy-neutral"", ""2. Canonical Decision Chain"", ""2.1 Prediction is not action"", ""2.2 Strategy proposal is not portfolio allocation"", ""2.3 Portfolio decision is not execution"", ""3. Canonical Decision Objects"", ""3.1 Candidate Prediction"", ""3.2 Entry Proposal"", ""3.3 Position Lifecycle Proposal""]"	"[""The current repository contains valuable strategy knowledge, including:"", ""- current position state;"", ""No current strategy may redefine the entire project by inheritance."", ""- current position state;"", ""An existing position has been evaluated and continued exposure is the current strategy proposal."", ""- blocked execution;"", ""- current position size;"", ""- current unrealized path;"", ""Expected remaining value of current position"", ""It must not reconstruct historical eligibility from current truth."", ""Candidate Discovery is the current first strategic research priority."", ""- unfavorable current price location;"", ""- low marginal value versus current holdings."", ""## 7.4 Candidate Discovery must not be implemented as mass repetition of a symbol-specific timing score without proof"", ""Should a new position be established now, under this strategy and current context?"", ""Current-Bar Finalization Requirement"", ""Its blocked opportunities, missed profits, avoided losses and coverage impact should be measurable where practical."", ""- current exposure;"", ""- current profit/loss path;"", ""Current position still positive"", ""Current position remains the best use of scarce risk capital"", ""- current exposure;"", ""- current risk status;"", ""The current distinction between:"", ""- blocked adds;"", ""Was it blocked by portfolio constraints?"", ""# 23. Current Legacy Strategy Audit"", ""This Constitution is informed by the current repository."", ""**Current value:** introduces explicit `SignalIntent`, `PrimarySetupCode`, entry/exit confirmations, risk severity, Candidate validation and DecisionTrace."", ""Current values include:""]"	[]	See Conflict-Register.md	NONE_EXACT	REVIEWED_CURRENT	KEEP	KEEP_OR_REWRITE	docs/constitution/06-Strategy-Constitution.md	VERIFIED
docs/constitution/07-Validation-Constitution.md	The Constitution of Market Regime Alpha	CONSTITUTION	Foundational / Normative  	Project-wide validation design, sample isolation, out-of-sample evidence, sealed-test governance, statistical and economic proof, robustness, promotion, degradation, quarantine and retirement rules  	d8a697bdf12eb3219cfa3e5503ac8146a659dad5	2026-07-15T00:29:23+08:00	Volume VIII — Validation Constitution	"[""The Constitution of Market Regime Alpha"", ""Volume VIII — Validation Constitution"", ""0. Purpose"", ""1. Constitutional Position of Validation"", ""1.1 Validation is a claim-to-evidence contract"", ""1.2 Validation does not create truth beyond the tested scope"", ""1.3 Research evidence and operational authority are different"", ""2. The Validation Authority Model"", ""2.1 Research Object"", ""2.2 Research Claim"", ""2.3 Validation Protocol"", ""2.4 Evidence Artifact"", ""2.5 Authority Decision"", ""3. Evidence Authority Levels"", ""3.1 `E0 — IDEA`""]"	"[""> **Applies to:** Research hypotheses, datasets in assigned research roles, features, factors, Candidate Discovery models, probability models, Market Regime models, ETF and Theme Rotation models, Entry policies, Position Lifecycle policies, Exit policies, complete strategies, portfolio-facing proposals, execution-aware simulations, experiment runners, metrics, reports, agents, Legacy migration and future production candidates"", ""- a complete strategy;"", ""- interaction with current promoted systems."", ""# 5. Terminology Migration from Current MACD OOS Assets"", ""The current repository contains useful local terminology that must be preserved without becoming conflicting platform ontology."", ""Current `macd_oos.py::DataSplitManifest` contains:"", ""Current `macd_oos.py::DatasetClassification` contains:"", ""- current universe backfilled into history;"", ""A project-wide `ExperimentIdentity` should eventually generalize the strengths of the current `MACDExperimentIdentity`."", ""## 9.2 Current MACD identity is a valuable implementation pattern"", ""The current `MACDExperimentIdentity` already captures:"", ""## 10.2 Current immutable-run pattern is valuable"", ""The current `write_immutable_run_artifact()` pattern:"", ""Current Legacy Model"", ""Current Promoted Model"", ""A complex Candidate model should not claim success merely by beating a deliberately weak random model when a simple momentum or current Legacy model is the real practical alternative."", ""A profitable complete strategy does not prove that:"", ""Candidate Discovery is the current first strategic research priority."", ""A factor with attractive standalone IC may add no information to the current model."", ""Hold Current Position"", ""Exit / Reduce Current"", ""The current Legacy `point_hit_rate.py` correctly marks itself as:"", ""The current MACD four-arm design is a strong pattern:"", ""The current `validate_four_arm_contexts()` and `validate_four_arm_identities()` patterns correctly reject unintended context differences."", ""- current model / simplified model."", ""- a gate that blocked an Entry;"", ""The project must not evaluate a blocked decision using an impossible same-bar price or future extreme."", ""## 24.2 Current MACD counterfactual pattern is valuable"", ""The current code already preserves:"", ""- blocked and resized policies;""]"	[]	See Conflict-Register.md	NONE_EXACT	REVIEWED_CURRENT	KEEP	KEEP_OR_REWRITE	docs/constitution/07-Validation-Constitution.md	VERIFIED
docs/constitution/08-Roadmap.md	The Constitution of Market Regime Alpha	CONSTITUTION	Foundational / Normative  	Project-wide migration sequence, implementation priorities, stage dependencies, phase gates, Legacy preservation, V2 construction order, and refoundation completion criteria  	3c9a51dc98476b8d3c5da6461ee6a85b4d5a482b	2026-07-15T00:41:18+08:00	Volume IX — Roadmap	"[""The Constitution of Market Regime Alpha"", ""Volume IX — Roadmap"", ""0. Purpose"", ""1. Roadmap Authority and Boundaries"", ""2. Current Repository Migration Audit"", ""2.1 Repository identity is still Legacy-facing"", ""2.2 Existing directory organization is useful but not yet the target domain architecture"", ""2.3 `dividend_t` is both an asset and a coupling hotspot"", ""2.4 Data access exists; formal PIT authority does not yet exist broadly"", ""2.5 Candidate Discovery is architecturally defined but not yet implemented as an independent system"", ""2.6 Current Market Environment code contains multiple future ownership layers"", ""2.7 Existing strategy contracts contain strong migration seeds"", ""2.8 Existing strategy implementation is a baseline, not the target architecture"", ""2.9 `CoscoTimingEngine` is a research knowledge repository, not a V2 kernel"", ""2.10 The current backtest is a behavior-preservation laboratory""]"	"[""The current repository is not an empty greenfield project. It already contains:"", ""- current public project metadata still describes a buy/sell-point research tool rather than the target Alpha Research Operating System;"", ""- the broader-universe builder explicitly warns that it is current-snapshot, not historical PIT;"", ""- the current backtest contains substantial research knowledge but also a very large rule, state and parameter surface;"", ""- current research interfaces and operational scripts are useful and must not be broken casually."", ""> **In what order should the current repository be migrated so that Candidate Discovery becomes useful early, formal research quality increases continuously, Legacy knowledge is preserved, and no new God Object is created during the transition?**"", ""- what must not block the current first strategic priority;"", ""# 2. Current Repository Migration Audit"", ""The roadmap is grounded in the current repository rather than an idealized greenfield architecture."", ""Current project metadata and entry documentation still primarily describe:"", ""The current `dividend_t` package contains valuable implementations across:"", ""Current adapters can provide or normalize accessible market data."", ""However, the current repository itself already recognizes important formal-data gaps."", ""current-snapshot universe;"", ""## 2.5 Candidate Discovery is architecturally defined but not yet implemented as an independent system"", ""## 2.6 Current Market Environment code contains multiple future ownership layers"", ""The current market-environment implementation contains useful constructs such as:"", ""This means the current module contains a mixture of:"", ""However, the current Candidate contract still carries action-oriented Legacy signals."", ""## 2.10 The current backtest is a behavior-preservation laboratory"", ""## 2.11 Current validation infrastructure is stronger than the current architecture around it"", ""Candidate research may begin before every future data source and feature family is complete."", ""Build complete Data Platform"", ""Build complete Feature Store"", ""Build complete Research Platform"", ""Build complete Strategy Platform"", ""Constitution Complete"", ""- complete ETF rotation strategy;"", ""- complete Theme rotation strategy;"", ""- complete Market Regime model;""]"	[]	See Conflict-Register.md	NONE_EXACT	REVIEWED_CURRENT	KEEP	KEEP_OR_REWRITE	docs/constitution/08-Roadmap.md	VERIFIED
docs/constitution/09-Glossary.md	The Constitution of Market Regime Alpha	CONSTITUTION	Foundational / Normative  	Project-wide canonical vocabulary, semantic disambiguation, Legacy-to-V2 terminology mapping, naming discipline, and interpretation rules  	0609cc0ca6c8dea39bf355e775870d50500c52e1	2026-07-15T00:59:49+08:00	Volume X — Glossary	"[""The Constitution of Market Regime Alpha"", ""Volume X — Glossary"", ""0. Purpose"", ""1. Authority of the Glossary"", ""1.1 The Glossary normalizes; it does not redesign"", ""1.2 Canonical vocabulary applies across interfaces"", ""1.3 Legacy terms may remain for compatibility"", ""2. Vocabulary Status Labels"", ""2.1 `CANONICAL`"", ""2.2 `QUALIFIED`"", ""2.3 `LEGACY-ONLY`"", ""2.4 `DISCOURAGED UNQUALIFIED`"", ""2.5 `PROHIBITED SEMANTIC CLAIM`"", ""3. Core Semantic Rules"", ""3.1 Owner-qualify ambiguous state""]"	"[""The current repository contains valuable Legacy terminology from earlier stages, including:"", ""current universe called historical PIT universe"", ""- blocked;"", ""## 4.3 Current Implementation State — `CANONICAL`"", ""What the repository can do now, including Legacy naming, current modules, current interfaces and current limitations."", ""It is not the complete future platform."", ""- complete strategy;"", ""- current Legacy model;"", ""- current promoted model;"", ""The time or status indicating that an observation, such as a market bar, is complete under the source and bar contract."", ""Whether an instrument can legally and operationally be traded at the relevant historical or current time under known market-state facts."", ""Current Back-Adjusted Display View"", ""A registry may be implemented as code, files, database records or another controlled mechanism."", ""The complete eligible set against which Candidate predictions or rankings are evaluated for a decision time."", ""Current Legacy values include:"", ""- current strategy-position-state reference;"", ""An existing strategy exposure has been evaluated and continued exposure is the current Strategy Proposal."", ""Increase an existing strategy exposure based on marginal evidence and current position context."", ""A comparative strategy decision to replace or reallocate exposure from a current opportunity toward an eligible alternative after considering expected remaining value, switching cost, risk and concentration."", ""The current strategy- or system-owned assessment of risk relevant to a decision."", ""The current Legacy `OrderIntent` mixes strategy decision and pre-execution semantics."", ""The current governance or operational status of a Research Object after evidence and review are considered."", ""The lifecycle state in which an object is no longer granted active authority or expected to receive ordinary maintenance as a current solution."", ""A conditional action plan based on current evidence, risk limits, triggers and invalidation conditions."", ""An observable condition under which the current inference, model premise or Trading Plan should be reconsidered or rejected."", ""A measurable item that should be monitored after the current analysis because it may confirm, weaken or invalidate the working thesis."", ""Current ST state must not substitute for historical PIT ST state."", ""**Current meaning**"", ""**Current Legacy behavior**"", ""**Current Legacy meaning**""]"	[]	See Conflict-Register.md	NONE_EXACT	REVIEWED_CURRENT	KEEP	KEEP_OR_REWRITE	docs/constitution/09-Glossary.md	VERIFIED
docs/constitution/implementation-status.md	Constitution Implementation Status	CONSTITUTION			191e9c31d338d8d81a78332111059b50b3de2a60	2026-07-19T00:38:16+08:00	Constitution Implementation Status	"[""Constitution Implementation Status""]"	"[""> **Current authority:** `docs/research/R5-Current-Status.md`"", ""F2B v3 research Artifact identity          IMPLEMENTED"", ""Qualified Xuntou PIT evidence v4            CONTRACT IMPLEMENTED / INPUT BLOCKED"", ""PIT replication success path v2            IMPLEMENTED / FORMAL RUN BLOCKED"", ""Formal OOS Alpha                            NOT ESTABLISHED""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	SUPERSEDE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/constitution/implementation-status.md	VERIFIED
docs/development/WP-0-Close-B1-Verification.md	WP-0 — Close B1 Verification	LEGACY_OR_GENERAL	READY FOR CODEX IMPLEMENTATION		6d623b0ef5f696116c2fbef2c2ea6c34caca2267	2026-07-15T23:06:26+08:00	1. Objective	"[""WP-0 — Close B1 Verification"", ""1. Objective"", ""2. Current Known Issues"", ""Issue A — Invalid AVAILABLE Target fixture"", ""Issue B — Evaluation is typed to the B0 concrete run type"", ""Issue C — Public API and mypy scope"", ""3. Files Expected to Change"", ""4. Non-Goals"", ""5. Required Behavioral Invariants"", ""B1 scoring invariants"", ""Evaluation invariants"", ""6. Acceptance Tests"", ""7. Validation Commands"", ""8. Stop Conditions"", ""9. Completion Definition""]"	"[""> **Primary objective:** Close the current B1 verification gap without changing B1 ranking semantics"", ""> **Depends on:** Constitution, `AGENTS.md`, `R5-Current-Status.md`, `R5-Candidate-Model-Research-Program.md`"", ""The current task is to close verification and integration gaps so B0 and B1 can be evaluated through one structural Candidate-ranking interface."", ""## 2. Current Known Issues"", ""The current Target contract requires an observed future target to carry explicit observation time evidence."", ""Current evaluation functions in:"", ""Add only the exports / mypy coverage required by current repository conventions."", ""change complete-case rejection policy"", ""strict complete-case rejection"", ""3. current Target semantics conflict with another authoritative contract;"", ""This work package is complete only when:""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/development/WP-0-Close-B1-Verification.md	VERIFIED
docs/references/providers/xuntou/README.md	Xuntou / XtQuant Provider Documentation Reference	REFERENCE	local reference index		712ec8568806284a154232ccc71ddf9dedc305c3	2026-07-16T21:31:07+08:00	Purpose	"[""Xuntou / XtQuant Provider Documentation Reference"", ""Purpose"", ""Provider and runtime relationship"", ""P0 / WP-3 API inventory"", ""Period, adjustment and field conventions"", ""Calendar, sector, ST and limit evidence"", ""WP-3 implications"", ""Source-by-source notes"", ""First-party ThinkTrader knowledge base"", ""Supplementary MiniQMT page"", ""Related project evidence""]"	"[""| Candidate universe | `get_stock_list_in_sector`; built-in-Python sector membership with a time parameter | Current constituents; a documented route to date-addressed constituents | Complete survivorship-free historical A-share population and as-was-known PIT guarantee |"", ""| Previous close | K-line `preClose`; tick `lastClose` | Native previous-close fields | Current instrument metadata as historical evidence is not supported |"", ""| Price limits | historical `stoppricedata`; current `UpStopPrice` / `DownStopPrice` | Explicit historical and current value families | Meaning of zero values and complete special-rule derivation policy |"", ""| Current quote | `get_full_tick` | Current full-quote access | Historical Decision-Time buyability or fillability |"", ""Tick/full-quote material exposes current price and quote-state fields, but it does not define one"", ""revision history. Current ST/name/status and current price limits must never be projected backward."", ""chronology, semantic and reproducibility reviews are complete."", ""- **XtQuant.XtData 行情模块** — periods, adjustment modes, historical/current market-data access,"", ""adjustments, K-line fields, current full quote, calendar and sector interfaces. It does not override""]"	"[""../../../specs/Xuntou-P0-Native-Field-Mapping.md"", ""../../../research/R5-Xuntou-P0-Official-Documentation-Evidence.md"", ""../../../research/R5-Xuntou-P0-Adapter-Status.md"", ""../../../superpowers/specs/2026-07-16-wp3-provider-routing-and-candidate-runs-design.md""]"	See Conflict-Register.md	NONE_EXACT	REVIEWED_CURRENT	KEEP	KEEP_OR_REWRITE	docs/references/providers/xuntou/README.md	VERIFIED
docs/research/Daily-Quant-Selection-and-Manual-Trading-Research-Program.md	A 股量化选股、买卖点与手动交易研究程序	RESEARCH	CURRENT RESEARCH PROGRAM  		2a2abf410267fa6f64adeb12d533d0c51bda6bd4	2026-07-20T09:26:43+08:00	1. 执行摘要	"[""A 股量化选股、买卖点与手动交易研究程序"", ""1. 执行摘要"", ""2. 当前工程事实"", ""2.1 已有能力"", ""2.2 尚未完成的核心能力"", ""2.3 当前结论"", ""3. 目标与边界"", ""3.1 策略目标"", ""3.2 适用市场"", ""3.3 交易频率"", ""4. 核心问题分解"", ""5. 决策与复盘数据合同"", ""5.1 `DailyResearchSnapshot`"", ""5.2 `CandidateRecommendation`"", ""5.3 `EntryAssessment`""]"	"[""> **Status:** CURRENT RESEARCH PROGRAM""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	SUPERSEDE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/Daily-Quant-Selection-and-Manual-Trading-Research-Program.md	VERIFIED
docs/research/Entry-Position-Lifecycle-Exit-Research-Program.md	Entry, Position Lifecycle and Exit Research Program	RESEARCH	CURRENT RESEARCH PROGRAM	Lower-level research sequencing under the Constitution and Strategy Constitution	d1fc7643968ed7addf977adcf0e482229878a7f1	2026-07-15T23:01:36+08:00	1. Purpose	"[""Entry, Position Lifecycle and Exit Research Program"", ""1. Purpose"", ""2. Problem Decomposition"", ""2.1 Candidate Discovery asks `WHO?`"", ""2.2 Entry asks `WHY NOW?`"", ""2.3 Position Lifecycle asks `WHAT SHOULD AN EXISTING POSITION DO NOW?`"", ""2.4 Exit asks `IS CONTINUED HOLDING STILL WORTH IT?`"", ""3. Entry Path-Dependent Target Family"", ""3.1 Why point-return labels are insufficient"", ""3.2 Canonical Entry competing-event labels"", ""3.3 Entry outputs"", ""3.4 Entry policy boundary"", ""4. Exit and Continuation Target Family"", ""4.1 Exit is a continuation problem"", ""4.2 Canonical Exit competing-event labels""]"	"[""> **Status:** CURRENT RESEARCH PROGRAM"", ""Entry evaluates whether a high-ranked opportunity should be initiated at the current Decision Time."", ""current position state"", ""The Exit model evaluates the marginal value and risk of continued holding from the current state."", ""From the current position state,"", ""current price"", ""current unrealized PnL"", ""current thesis validity"", ""current thesis strength"", ""complete Candidate / position population accounting"", ""The current ordered implementation program is:"", ""## 14. Current Non-Claims""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	SUPERSEDE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/Entry-Position-Lifecycle-Exit-Research-Program.md	VERIFIED
docs/research/MR-1-Overnight-Morning-Pop-Signal-Validation.md	MR-1 Overnight Morning-Pop Signal Validation	RESEARCH			50082506a549abb7f9859a801e7a88fc2d1ea964	2026-07-18T15:04:52+08:00	Scope	"[""MR-1 Overnight Morning-Pop Signal Validation"", ""Scope"", ""Evidence and time convention"", ""Fixed evaluation"", ""Current run"", ""Limitations""]"	"[""| `NEXT_SESSION_CLOSE_RETURN` | prepared complete next-session close | unavailable if the prepared session is absent |"", ""## Current run"", ""The current MR-1 v4 cached-Dataset run used Dataset"", ""not Formal OOS evidence and does not establish a negative conclusion beyond the current""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/MR-1-Overnight-Morning-Pop-Signal-Validation.md	VERIFIED
docs/research/MR-2-Morning-Pop-Failure-Decomposition.md	MR-2 Morning-Pop Failure Decomposition	RESEARCH			50082506a549abb7f9859a801e7a88fc2d1ea964	2026-07-18T15:04:52+08:00	Corrected MR-1 conventions	"[""MR-2 Morning-Pop Failure Decomposition"", ""Corrected MR-1 conventions"", ""Path Targets"", ""Historical MR-2 run — superseded""]"	"[""- 10:30 MFE/MAE and path Targets require the complete 09:35–10:30 five-minute grid."", ""MR-2 retains endpoint returns and adds next-session opening-gap return, complete-morning MFE/MAE,""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/MR-2-Morning-Pop-Failure-Decomposition.md	VERIFIED
docs/research/MR-2A-Leak-Free-Regime-Diagnostic.md	MR-2A Leak-Free Market Regime Diagnostic	RESEARCH			50082506a549abb7f9859a801e7a88fc2d1ea964	2026-07-18T15:04:52+08:00	MR-2A Leak-Free Market Regime Diagnostic	"[""MR-2A Leak-Free Market Regime Diagnostic""]"	"[""high, low, close, or amount. The current run is `mr2a-ffb5cc8e8c086092d338`, using Dataset"", ""The context had 60 available dates at complete 20-symbol coverage. Feature diagnostics use an""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/MR-2A-Leak-Free-Regime-Diagnostic.md	VERIFIED
docs/research/MR-2B-F2A-Conditionality-Inputs.md	MR-2B-F2A Exact-Context and Multi-Seed Conditionality Inputs	RESEARCH			6645b38b1b5caa64b4325ad8522e9897a7de8c3f	2026-07-18T20:09:49+08:00	Authority and scope	"[""MR-2B-F2A Exact-Context and Multi-Seed Conditionality Inputs"", ""Authority and scope"", ""Exact 14:50 auxiliary-watchlist Context"", ""Multi-seed comparator evidence"", ""Superseded v1 run"", ""Actual v2 run"", ""Limitations""]"	"[""is the current reference; 14:55 and 15:00 bars are excluded. Amount change compares today and""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/MR-2B-F2A-Conditionality-Inputs.md	VERIFIED
docs/research/MR-2B-F2B-Statistical-Closure.md	MR-2B F2B Directional Statistical Closure	RESEARCH	IMPLEMENTED / LOCALLY VERIFIED		6645b38b1b5caa64b4325ad8522e9897a7de8c3f	2026-07-18T20:09:49+08:00	Research question	"[""MR-2B F2B Directional Statistical Closure"", ""Research question"", ""Frozen Primary"", ""Frozen uncertainty protocol"", ""Secondary family"", ""Path diagnostic"", ""Gate authority"", ""Actual run""]"	"[""> **Status:** IMPLEMENTED / LOCALLY VERIFIED"", ""The existing `MORNING_UP_005_DOWN_005_V1` complete-morning-path outcome is retained as"", ""The semantic reader re-executed the complete Protocol and matched every stored statistical table.""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/MR-2B-F2B-Statistical-Closure.md	VERIFIED
docs/research/MR-2B-F2B-v2-Post-Merge-Hardening.md	MR-2B F2B v2 — Post-Merge Statistical and Contract Hardening	RESEARCH			9e32673c2d53416e07d355f6d6b101c35e2a97ab	2026-07-18T21:04:51+08:00	Corrections	"[""MR-2B F2B v2 — Post-Merge Statistical and Contract Hardening"", ""Corrections"", ""Version compatibility"", ""Actual v2 run""]"	"[""> Status: IMPLEMENTED / LOCALLY VERIFIED"", ""The actual 60-date evidence remains complete: 27 UP, 33 DOWN, no FLAT, and no unavailable dates."", ""FORMAL OOS ALPHA NOT ESTABLISHED""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/MR-2B-F2B-v2-Post-Merge-Hardening.md	VERIFIED
